,chipid,month,score
3100,5bcb1ecf,5,0.953
3101,5bdc86f5,6,0.924
3102,5bdda504,6,0.948
3103,5bde1a21,4,0.933
3104,5bdfad73,2,0.995
3105,5be3f080,7,0.9319999999999999
3106,5be9e868,11,0.772
3107,5bec6405,6,0.983
3108,5bee53e9,11,0.859
3109,5bf2cca6,5,0.921
3110,5bf32365,7,0.949
3111,5c084ad0,8,1.0
3112,5c0a85de,1,0.944
3113,5c0d58a0,5,0.968
3114,5c11f054,1,0.96
3115,5c21278a,5,0.942
3116,5c215c7a,4,0.954
3117,5c2461bb,7,0.8009999999999999
3118,5c24e281,6,0.8180000000000001
3119,5c2b2c81,4,0.962
3120,5c3759da,2,0.989
3121,5c377aa8,1,0.883
3122,5c38c939,8,0.8220000000000001
3123,5c39a1a5,4,0.917
3124,5c3f826a,5,0.967
3125,5c4aba05,1,0.857
3126,5c4f26f3,2,0.95
3127,5c5164ad,11,1.0
3128,5c52f7db,11,0.763
3129,5c553488,2,0.971
3130,5c554950,4,0.962
3131,5c5604bf,6,0.954
3132,5c5e6a03,5,0.933
3133,5c5fb630,1,0.9
3134,5c64f226,6,0.977
3135,5c6803ba,7,0.9339999999999999
3136,5c6b3101,9,0.958
3137,5c720c59,6,0.989
3138,5c90aa3b,6,0.952
3139,5c9e1cff,2,0.851
3140,5c9e9d39,6,0.983
3141,5c9e9f6c,6,0.87
3142,5cad4125,1,0.899
3143,5cb6ce42,8,0.999
3144,5cbf3b66,0,0.9319999999999999
3145,5cc49f19,6,0.945
3146,5cc7841a,7,0.871
3147,5cd2feed,9,0.959
3148,5cd803cc,1,0.983
3149,5cda43d8,8,1.0
3150,5cf96714,8,0.9
3151,5cfa3fbb,1,0.94
3152,5cfc5cd8,5,0.927
3153,5d0271e8,1,0.958
3154,5d09e8ac,5,0.985
3155,5d0ccf1d,6,0.973
3156,5d19b726,6,0.906
3157,5d1ae03b,5,0.989
3158,5d1b9393,0,0.974
3159,5d204231,6,0.961
3160,5d20d93e,2,0.962
3161,5d295b25,9,0.88
3162,5d2b0930,5,0.993
3163,5d2c322f,7,0.867
3164,5d2ef840,5,0.98
3165,5d4aabd5,7,0.937
3166,5d589c46,5,1.0
3167,5d61a4cf,10,1.0
3168,5d63d501,5,0.954
3169,5d68228e,5,0.933
3170,5d71b3c1,1,0.945
3171,5d80a4a0,9,0.739
3172,5d8435af,1,0.887
3173,5d87b1d3,1,0.949
3174,5d8ffbe6,5,0.926
3175,5d9667fc,0,0.942
3176,5d9d79b2,5,0.954
3177,5daa001f,4,0.9339999999999999
3178,5dab7c95,5,0.946
3179,5dadfa5e,11,1.0
3180,5db0fdc9,1,0.914
3181,5dc5f029,7,0.965
3182,5dcfbf7d,9,0.747
3183,5dd36af3,1,0.976
3184,5ddb3118,5,0.966
3185,5de2ce8e,5,0.951
3186,5de517e7,6,0.928
3187,5defdb11,2,0.958
3188,5df45055,4,0.892
3189,5dfab4af,4,0.956
3190,5dfc16de,2,0.947
3191,5e012afb,7,0.977
3192,5e0e21c0,8,0.999
3193,5e14ecbe,4,0.986
3194,5e182ed3,3,0.925
3195,5e211e71,10,0.719
3196,5e25cdb2,9,0.965
3197,5e271750,6,0.842
3198,5e2f5c0d,2,0.9390000000000001
3199,5e33ee3e,1,0.977
3200,5e371ba3,8,0.985
3201,5e475773,10,0.983
3202,5e59db74,6,0.946
3203,5e5d9aff,5,0.948
3204,5e69cd30,2,0.945
3205,5e7dd194,6,0.931
3206,5e848a66,10,0.755
3207,5e8876b8,4,0.953
3208,5e8c80a2,7,0.804
3209,5e970c70,7,0.846
3210,5e983500,6,0.981
3211,5ea0e8da,0,0.994
3212,5eaa0fb3,6,0.966
3213,5ebf0ca8,11,0.825
3214,5ec6c637,5,0.993
3215,5ede7182,7,0.917
3216,5ee3c81d,7,0.866
3217,5eec5216,8,0.999
3218,5ef62f01,2,0.786
3219,5efcdbb6,7,0.931
3220,5f180112,5,0.928
3221,5f1a5bc5,1,0.981
3222,5f22b1f7,7,0.944
3223,5f29a7a5,11,0.845
3224,5f3a94cf,7,0.94
3225,5f4243c4,6,0.73
3226,5f5e708d,4,0.9339999999999999
3227,5f5f818f,9,0.962
3228,5f5fc4b2,6,0.958
3229,5f608897,7,0.924
3230,5f7994aa,3,0.9
3231,5f7e84f0,4,1.0
3232,5f7ec7c5,5,0.957
3233,5f86bb66,4,0.9339999999999999
3234,5f8d45b2,0,0.956
3235,5f90d3ba,2,0.863
3236,5f92b41b,5,0.88
3237,5f9405d5,0,0.974
3238,5f9f06cf,5,0.963
3239,5f9f9408,11,0.976
3240,5fa1d0b5,0,0.885
3241,5fa62918,8,0.8029999999999999
3242,5fa78bb4,2,0.8069999999999999
3243,5faa665e,8,0.785
3244,5fb27da1,5,0.945
3245,5fd1dcf0,5,0.9319999999999999
3246,5fd2665b,7,0.917
3247,5fd30ede,2,0.985
3248,5fd96fd9,11,0.963
3249,5fe2bef0,4,0.843
3250,5fe7c86b,11,0.918
3251,5fe86d0c,5,0.917
3252,5ff4d5d0,2,0.834
3253,5ffea124,11,0.924
3254,60032d85,5,0.964
3255,60125b7e,4,0.783
3256,6028f0fc,8,0.926
3257,603a2d7e,4,1.0
3258,603ad01e,4,0.965
3259,603fd1a1,4,0.985
3260,603fdcac,2,0.863
3261,60673e5b,6,0.94
3262,60805364,1,0.795
3263,60807d88,5,0.942
3264,60830394,2,0.849
3265,6083b063,8,0.993
3266,60915fac,6,0.973
3267,6094996b,9,0.998
3268,60989f28,1,0.9410000000000001
3269,609c9407,1,0.887
3270,60a21ab8,5,0.952
3271,60a6f1e2,10,0.764
3272,60a88357,5,0.9410000000000001
3273,60cdbf97,7,0.912
3274,60ec1d24,5,0.97
3275,60f145ed,6,0.8109999999999999
3276,60f43e08,10,0.835
3277,611cfadd,6,0.982
3278,6124161a,10,0.749
3279,61256a83,5,0.978
3280,6128f2cf,2,0.908
3281,61314a30,5,0.978
3282,61325166,6,0.845
3283,613c3eaf,8,1.0
3284,615856af,8,0.997
3285,6164ccec,6,0.962
3286,616def13,11,0.808
3287,6173624a,8,1.0
3288,617b7fa2,1,1.0
3289,61804a4a,8,0.8009999999999999
3290,61895f75,7,0.965
3291,61913309,2,0.908
3292,61a08b76,6,0.959
3293,61a372af,4,0.968
3294,61a7ff2c,1,0.996
3295,61ac0b76,6,0.886
3296,61c8144e,4,0.917
3297,61cacb0d,7,0.88
3298,61cf013d,5,0.777
3299,61d1742d,4,0.965
3300,61d321f1,4,0.962
3301,61d466ac,2,0.959
3302,61d5c326,6,0.912
3303,61d6c948,8,1.0
3304,61dc34a5,5,0.952
3305,61e132b9,5,0.985
3306,61eba3b4,1,0.91
3307,61f06e91,5,0.986
3308,61f09a5d,5,0.881
3309,61f23175,3,0.863
3310,61f2f665,6,0.971
3311,61fe6342,0,0.938
3312,62054171,5,0.905
3313,62065a57,4,0.998
3314,620d7e33,2,0.864
3315,6211e53a,6,0.991
3316,62135d07,2,0.971
3317,621a6e2f,9,0.867
3318,621b36c5,7,0.988
3319,621f06ef,11,0.777
3320,62204b22,5,0.943
3321,62399a0f,5,0.974
3322,62521250,11,0.751
3323,62583597,9,0.739
3324,6258853c,11,0.981
3325,625be731,11,0.794
3326,626100d8,4,0.947
3327,62792c08,2,0.945
3328,6282fc03,8,0.888
3329,628aa4ac,5,0.916
3330,628baa6f,4,0.967
3331,6294650e,1,0.967
3332,62a96a63,1,0.982
3333,62bd2bc7,5,0.972
3334,62c21efd,6,0.931
3335,62c5de47,2,0.952
3336,62cbc4b4,11,1.0
3337,62de8d3a,11,0.915
3338,62df7a2f,0,0.925
3339,62e0f14d,7,0.931
3340,62e1f863,8,1.0
3341,62ec80c0,4,0.954
3342,62fb4d2c,0,0.927
3343,6309008d,6,0.933
3344,6322a812,2,0.855
3345,63286b0e,7,0.819
3346,6331fe86,4,0.991
3347,63347854,5,0.982
3348,6334a45d,5,0.969
3349,633dfe92,4,0.943
3350,6342b861,5,0.891
3351,63474280,7,0.922
3352,634e7591,6,0.923
3353,635ef9d0,2,0.998
3354,636b9f7e,11,0.917
3355,63757ba1,11,0.877
3356,6380be28,8,0.8049999999999999
3357,6382bef8,7,0.8009999999999999
3358,63847604,10,0.787
3359,638973e5,7,0.996
3360,638c0c3a,2,0.842
3361,638d4763,3,0.871
3362,63a2b596,5,0.966
3363,63a32fc7,6,0.965
3364,63aa874a,7,0.94
3365,63ab75b7,5,0.957
3366,63abb559,6,0.901
3367,63ada952,6,0.925
3368,63b18f45,2,0.884
3369,63b5e2a5,8,0.55
3370,63c06c25,6,0.868
3371,63c3abd5,0,0.993
3372,63d80a6c,5,0.969
3373,63e6b6fc,5,0.963
3374,63ea3d4a,1,0.903
3375,63f34ad2,6,0.965
3376,6405b658,11,0.8280000000000001
3377,6407e823,8,0.972
3378,640d929b,11,0.977
3379,641b7ad2,5,0.979
3380,641dcf09,6,0.904
3381,64294cc2,4,0.905
3382,6439cfca,6,0.916
3383,643d6416,11,0.883
3384,645f6893,4,0.964
3385,6464b076,7,0.848
3386,64654687,5,0.948
3387,646a72f5,5,0.948
3388,646c9f5d,10,0.742
3389,646dfb1d,8,0.908
3390,647a94da,11,0.856
3391,6480947f,0,0.962
3392,6482e411,7,0.831
3393,64999aff,2,0.965
3394,649c2f77,5,0.955
3395,649cdb41,2,0.864
3396,649cfa02,6,0.937
3397,64a25004,1,0.94
3398,64a71d86,8,0.962
3399,64a95bc2,5,0.947
3400,64b1614e,2,0.991
3401,64bf09df,6,0.965
3402,64c6fd83,1,0.835
3403,64caa316,4,0.874
3404,64d47b9c,4,0.959
3405,64d5dfb8,6,0.984
3406,64d62f3c,2,0.961
3407,64d841f8,9,0.973
3408,64dbcf81,4,1.0
3409,64dc12af,6,0.985
3410,64ddc180,6,0.923
3411,64df3601,5,0.956
3412,64f70d75,8,0.946
3413,65032966,7,0.804
3414,650b85fa,1,0.848
3415,6513c9a3,5,0.9410000000000001
3416,651d91c8,2,0.942
3417,651ef6c7,11,0.772
3418,651f758f,4,1.0
3419,6532bc86,8,1.0
3420,653bcc9b,7,0.819
3421,654c2231,6,0.962
3422,654cbe4b,1,0.88
3423,65533cf8,6,0.997
3424,6558c513,5,0.9319999999999999
3425,655dae82,4,0.963
3426,65613ec7,4,0.99
3427,6562cd1b,8,0.838
3428,65758986,2,1.0
3429,65897f01,6,0.891
3430,658d7ff4,6,0.886
3431,658db8a4,11,0.927
3432,659bbf67,8,0.929
3433,659d717e,11,0.849
3434,65a114ad,6,0.958
3435,65aaa118,5,0.968
3436,65abe066,8,1.0
3437,65b52f43,4,0.944
3438,65be5931,5,0.951
3439,65c04fe3,8,1.0
3440,65c26a78,5,0.983
3441,65dade6f,4,0.9410000000000001
3442,65e2270f,5,0.954
3443,65e3f853,3,0.679
3444,65e6197a,1,0.862
3445,65ed70e6,5,0.957
3446,65f70c48,5,0.983
3447,66010fc7,4,0.969
3448,660288de,9,1.0
3449,660fb08e,6,0.951
3450,66133b24,4,0.963
3451,6615efcf,4,0.958
3452,661ff4bc,0,0.911
3453,662b8764,8,0.792
3454,663ddde0,0,0.899
3455,66419275,6,0.903
3456,66453fdb,6,0.922
3457,6649e6c5,8,0.958
3458,6657a718,2,0.869
3459,665a9154,5,0.916
3460,665bb75e,0,1.0
3461,665d056f,5,0.965
3462,665e69ce,6,0.969
3463,6678a3ee,1,0.924
3464,667fd5b5,1,0.8240000000000001
3465,667fd8e6,11,0.81
3466,66811cee,0,0.795
3467,66919346,7,0.945
3468,6695c365,2,0.889
3469,66b62ea9,2,0.784
3470,66b75c04,6,0.893
3471,66ba3233,5,0.927
3472,66bc70d8,9,0.9319999999999999
3473,66bd450a,7,0.881
3474,66bfd3c5,0,0.894
3475,66c10eba,2,0.872
3476,66c1a458,8,1.0
3477,66c3f4fb,1,0.961
3478,66c99d72,7,0.895
3479,66d0169f,5,0.963
3480,66d36e95,6,0.972
3481,66e97862,7,0.804
3482,66ed7c3a,11,1.0
3483,67042486,6,0.945
3484,671cc3e6,7,0.8240000000000001
3485,671fb272,10,0.798
3486,67267a49,6,0.878
3487,6750948e,5,0.911
3488,6757b11f,10,0.774
3489,676a6095,6,0.954
3490,6776141b,6,0.957
3491,6777305f,6,0.946
3492,6779a305,6,0.855
3493,678837e6,2,0.966
3494,678a72d4,2,0.864
3495,679841c1,2,0.9410000000000001
3496,679b2ece,5,0.943
3497,67a3e869,5,0.961
3498,67b0d4d7,6,0.865
3499,67b2d704,4,0.904
3500,67c19615,6,0.945
3501,67c23b64,0,0.922
3502,67c3be04,6,0.954
3503,67d3d375,11,0.913
3504,67d81e60,7,0.987
3505,67ef6478,5,0.911
3506,67f03e7b,2,0.991
3507,68083f88,5,0.984
3508,68088d24,5,0.951
3509,680beeff,2,0.7969999999999999
3510,681421eb,1,0.964
3511,681bc83b,4,0.956
3512,681e259e,8,1.0
3513,68225869,5,0.893
3514,68248e7e,7,0.953
3515,6824b37f,7,0.954
3516,6835d118,5,0.913
3517,68364a59,4,0.94
3518,6837875d,6,0.924
3519,683af6a3,6,0.883
3520,68522e17,5,0.974
3521,685cd78c,7,0.999
3522,685f6a42,6,0.975
3523,6860dffd,6,0.908
3524,6862697d,5,0.964
3525,686677b5,4,0.967
3526,686b7200,8,0.971
3527,686b881e,7,0.975
3528,686d7535,6,0.857
3529,688327c8,3,0.838
3530,6885742d,5,0.975
3531,688be741,10,0.8260000000000001
3532,688cc90b,1,0.77
3533,6892de64,6,0.97
3534,68954919,10,1.0
3535,689d405a,6,0.9390000000000001
3536,68a351c7,3,0.675
3537,68a43ff9,4,0.925
3538,68aacbe0,11,0.855
3539,68c432c1,2,0.849
3540,68c9ff1d,10,0.922
3541,68dc844b,2,0.966
3542,68ea9c26,2,0.898
3543,68eba814,5,0.961
3544,68fde75f,3,0.857
3545,690a2215,6,0.969
3546,6913618d,7,0.921
3547,691cc55d,11,0.846
3548,6922a609,1,0.868
3549,6928b9b5,6,0.909
3550,692d2063,6,0.97
3551,6935bde1,3,0.841
3552,693a9caf,7,0.968
3553,69403baa,0,0.912
3554,694a8682,11,0.831
3555,694d0017,6,0.8260000000000001
3556,695315f0,5,0.95
3557,69569f26,11,0.904
3558,6967f4df,6,1.0
3559,696a6fde,3,0.742
3560,69758f72,5,0.988
3561,697a9a26,5,0.976
3562,698d250c,3,0.864
3563,69927ae9,5,0.974
3564,69a22dcc,4,0.966
3565,69a46fd6,8,0.792
3566,69a735a6,5,0.962
3567,69b86085,11,0.857
3568,69c62392,6,0.895
3569,69c65a72,7,0.889
3570,69d2fd17,5,0.92
3571,69d8d165,8,0.905
3572,69e7ebab,5,0.9
3573,6a02b0d1,5,0.931
3574,6a0724f5,5,0.977
3575,6a0b1b4b,2,0.868
3576,6a0c247f,2,0.873
3577,6a0e50b1,11,0.869
3578,6a12ba5d,10,0.779
3579,6a141931,5,0.993
3580,6a2668ed,6,0.982
3581,6a2b1f52,2,0.942
3582,6a2db7d8,5,0.949
3583,6a30801c,5,0.956
3584,6a42cae8,7,0.758
3585,6a46fd3f,6,0.877
3586,6a51567f,7,0.98
3587,6a52da44,11,0.9319999999999999
3588,6a657657,2,0.872
3589,6a68ef19,5,0.96
3590,6a6c8f83,11,0.6890000000000001
3591,6a749767,4,0.993
3592,6a7901f3,5,0.972
3593,6a87c162,5,0.905
3594,6a8a9fd0,7,0.832
3595,6aa171e3,7,0.967
3596,6aaca534,8,0.997
3597,6ab9fadd,4,0.97
3598,6abeb856,2,0.832
3599,6abf11f1,11,0.823
3600,6ac7243d,5,0.958
3601,6ace0094,5,0.98
3602,6ad754f4,6,0.987
3603,6adde2bd,11,0.8280000000000001
3604,6ae2427e,11,0.792
3605,6ae3df1b,5,0.984
3606,6ae48dc4,2,0.938
3607,6ae5b0eb,6,0.947
3608,6ae7f34d,5,0.97
3609,6af3ffbe,0,0.761
3610,6afd0a48,0,0.864
3611,6b10666a,11,1.0
3612,6b202453,6,0.974
3613,6b210ad9,4,0.907
3614,6b228c11,10,0.83
3615,6b266529,1,0.896
3616,6b2a9f43,5,0.9390000000000001
3617,6b2d789b,4,0.931
3618,6b584670,7,0.993
3619,6b58ab67,5,0.917
3620,6b681d82,8,1.0
3621,6b69bec1,2,0.8140000000000001
3622,6b719763,6,0.879
3623,6b77714e,5,0.933
3624,6b7b2358,5,0.912
3625,6b80027a,6,0.862
3626,6b89ee6e,3,0.957
3627,6b8ba518,7,0.964
3628,6ba58da0,8,0.998
3629,6babb16c,10,0.91
3630,6bad3a84,6,0.867
3631,6bb8df22,8,1.0
3632,6bbd1e13,4,0.97
3633,6bbe4907,1,0.97
3634,6bc11363,2,0.871
3635,6bc3b5d0,6,0.863
3636,6bc73eba,6,0.973
3637,6bca9a38,6,0.971
3638,6bcca5a2,4,0.965
3639,6bcfeef7,5,0.905
3640,6bd4ca1e,2,0.999
3641,6be3785d,5,0.973
3642,6c038251,4,0.952
3643,6c1868aa,2,0.988
3644,6c2ea13b,5,0.952
3645,6c452dda,7,0.967
3646,6c45ae3b,5,0.919
3647,6c46b313,6,0.98
3648,6c504601,11,0.845
3649,6c571cb6,8,0.992
3650,6c5c147e,11,0.8140000000000001
3651,6c6a68ef,7,0.745
3652,6c6f6122,11,0.763
3653,6c71d053,5,0.956
3654,6c7d8b2c,7,0.901
3655,6c8b7d16,5,0.987
3656,6c8eba25,7,0.924
3657,6ca5d866,11,0.969
3658,6caaace0,7,0.967
3659,6cacfd88,6,0.987
3660,6cbda258,3,0.844
3661,6cc12ab7,6,0.874
3662,6cc6f6eb,4,1.0
3663,6cd7e808,5,0.964
3664,6cea2a21,8,0.963
3665,6ced2447,7,0.938
3666,6d08df1e,1,0.86
3667,6d14bc57,3,1.0
3668,6d165c9b,8,1.0
3669,6d2042d7,5,0.995
3670,6d248ea9,6,0.97
3671,6d287bd0,5,0.977
3672,6d2c4bc1,11,0.724
3673,6d3e33bb,1,0.965
3674,6d4177ba,2,0.874
3675,6d4aafb3,2,0.918
3676,6d4d34fa,7,0.83
3677,6d4f57df,4,0.946
3678,6d503b03,8,0.8089999999999999
3679,6d547de5,6,0.923
3680,6d587a48,11,0.916
3681,6d5b7b47,7,0.912
3682,6d5e1ae3,6,0.913
3683,6d663dc3,4,0.993
3684,6d679bc6,7,0.944
3685,6d7423ac,2,0.915
3686,6d79574a,4,0.987
3687,6d8bf8ab,0,0.928
3688,6d8ff53f,5,0.944
3689,6d9aed92,5,0.887
3690,6d9e57ee,0,0.989
3691,6dae4dd6,8,0.94
3692,6db9309a,4,0.981
3693,6dbe7145,4,1.0
3694,6dc54a52,5,0.9319999999999999
3695,6dc711b1,6,0.849
3696,6dc9d510,11,0.808
3697,6dcf85b7,1,0.947
3698,6dd030dc,1,0.947
3699,6dd1bed8,4,0.967
3700,6dd1f686,11,0.855
3701,6dd38ab4,2,0.906
3702,6dd44fa1,6,0.963
3703,6dd48498,0,0.903
3704,6dd840f3,1,0.979
3705,6dea2bc5,7,0.987
3706,6ded5f43,6,0.938
3707,6def885f,10,0.735
3708,6df753f4,5,0.974
3709,6e0aa685,7,0.8240000000000001
3710,6e0f858a,6,0.969
3711,6e2319ab,6,0.891
3712,6e2e4ead,7,0.865
3713,6e3a8c8f,2,0.9390000000000001
3714,6e43e402,2,0.962
3715,6e50352d,3,0.782
3716,6e62271a,3,0.848
3717,6e6736fe,4,0.9299999999999999
3718,6e6aff13,7,0.842
3719,6e72a12f,6,0.887
3720,6e7b8055,0,0.832
3721,6e806428,1,0.908
3722,6e82f302,7,0.851
3723,6e91c55b,11,0.821
3724,6e91dd96,7,0.804
3725,6e99ee47,11,0.73
3726,6eb7b4c1,0,0.914
3727,6eb96864,5,0.9319999999999999
3728,6edbe140,7,0.851
3729,6ee1bfdc,7,0.819
3730,6eece71d,2,0.994
3731,6eed3273,2,0.961
3732,6ef49136,5,0.97
3733,6efb20d9,5,0.969
3734,6f3019e4,6,0.976
3735,6f363ca6,3,0.788
3736,6f376a1c,7,0.963
3737,6f42a6a6,2,0.997
3738,6f484a7c,2,1.0
3739,6f4a3728,1,0.917
3740,6f4f4341,5,0.979
3741,6f51dd2b,11,0.8200000000000001
3742,6f5eb444,5,0.891
3743,6f681639,3,0.868
3744,6f75a083,5,0.988
3745,6f772cb7,6,0.971
3746,6f79b1e3,4,0.977
3747,6f7c12f5,4,0.918
3748,6f7f46bf,8,1.0
3749,6f9c17b7,9,0.999
3750,6f9dabb3,5,0.969
3751,6fa8da31,5,0.912
3752,6fc3368d,5,0.962
3753,6fc58957,0,0.968
3754,6fcf7a16,1,0.875
3755,6fd150b5,0,0.928
3756,6fdb3588,11,0.899
3757,6fdff817,6,0.977
3758,6febbcb6,4,0.9359999999999999
3759,6feddf13,11,0.861
3760,6ff6c651,8,0.9319999999999999
3761,700acd90,7,0.862
3762,7010a143,5,0.95
3763,701493da,7,0.965
3764,7019883c,11,0.907
3765,7019a95b,4,0.961
3766,7020a3e3,7,0.999
3767,70250bd3,4,0.991
3768,7029f026,5,0.969
3769,70313d4b,11,1.0
3770,7034edd1,2,0.913
3771,703674f2,9,1.0
3772,70385700,11,0.903
3773,703db447,5,0.97
3774,704ea21b,0,0.946
3775,7050778a,2,0.998
3776,70573a8c,4,0.984
3777,705af243,5,0.877
3778,705f4524,1,0.844
3779,70617715,5,0.902
3780,706c5059,10,0.813
3781,706ffe23,0,0.942
3782,70785d70,6,0.928
3783,70795040,1,0.993
3784,7085a844,6,0.984
3785,708904d8,6,0.944
3786,7096125b,5,0.967
3787,709711cb,4,0.899
3788,70b74739,0,1.0
3789,70bc2c6f,7,0.912
3790,70c469f7,6,0.964
3791,70c9c9ac,5,0.963
3792,70da786e,5,0.952
3793,70dbbfd2,3,0.855
3794,70dd8217,4,0.986
3795,70dfd90b,4,0.892
3796,70e1125f,3,0.6859999999999999
3797,70e41191,6,0.974
3798,70f2778b,5,0.947
3799,70fca2ff,5,0.981
3800,710dd262,6,0.877
3801,710ec495,11,0.854
3802,711aae75,11,0.982
3803,7123e5f5,2,0.855
3804,71246f98,10,0.886
3805,712afd7b,2,0.938
3806,713fa586,8,0.815
3807,7148c981,1,0.869
3808,715907b3,5,0.888
3809,715c1d76,6,0.959
3810,715cbe54,5,0.969
3811,715ff2d9,6,0.9299999999999999
3812,7164a926,3,0.973
3813,71657383,7,0.861
3814,716efd5b,6,0.972
3815,7178cc89,7,0.831
3816,717b1c7f,9,0.999
3817,7184cbbb,7,0.963
3818,718a93b8,4,0.959
3819,718ce102,11,0.696
3820,7196e440,6,0.853
3821,7199d9b4,4,0.853
3822,71a4c0cf,1,0.992
3823,71aca395,7,0.966
3824,71b00dd5,7,0.965
3825,71d023e3,4,0.942
3826,71dce4af,5,0.96
3827,71e0a4f4,5,0.993
3828,71ed7dd1,5,0.978
3829,71f2cde5,8,0.909
3830,71f6e38d,5,0.957
3831,71fe68f6,6,0.951
3832,72000e72,4,0.938
3833,7212b3f6,6,0.921
3834,7214b14e,4,0.966
3835,721a0709,8,0.983
3836,7221b092,4,0.984
3837,722d3ec4,5,0.964
3838,722dd150,10,0.795
3839,72360896,2,0.829
3840,7239ef7a,5,0.952
3841,72624223,2,0.9390000000000001
3842,727093cf,6,0.71
3843,727731a7,1,0.914
3844,7277b1c0,2,0.873
3845,727c4472,5,0.908
3846,72800fb3,7,0.964
3847,7280bfc9,2,0.922
3848,72844808,5,0.995
3849,72857839,5,0.96
3850,72935157,1,0.991
3851,7296d943,7,0.891
3852,729b2d10,2,0.998
3853,729d5318,7,0.997
3854,72ab0795,8,0.997
3855,72ad07ca,1,0.926
3856,72b5f7e8,5,0.933
3857,72c35b7f,5,0.919
3858,72cfa684,8,0.979
3859,72d1e5dc,7,0.948
3860,72da1a8d,5,0.999
3861,72e268e6,5,0.949
3862,72f63c23,11,0.895
3863,7300933a,8,0.919
3864,73076e85,2,0.8069999999999999
3865,73119e3e,11,0.761
3866,731390c3,11,0.899
3867,7314145f,7,1.0
3868,731a6be4,5,0.872
3869,7327dc86,11,0.8240000000000001
3870,73295eb4,4,0.942
3871,733a6b79,4,0.928
3872,733bba00,4,1.0
3873,7342a9ed,6,0.975
3874,73573371,4,0.992
3875,7365c7d2,7,0.735
3876,7372af75,1,0.846
3877,73774270,5,0.987
3878,73776b3c,8,1.0
3879,737a1f62,8,0.949
3880,739fb51a,4,0.972
3881,73bc37bb,2,0.8
3882,73c4519d,6,0.987
3883,73cb6dce,1,0.8200000000000001
3884,73f34548,7,0.737
3885,73fc2444,6,0.842
3886,7400cc29,7,0.785
3887,7402817c,2,0.9339999999999999
3888,7402a7a0,4,1.0
3889,7405511e,11,0.861
3890,740ca900,3,0.832
3891,74144c1e,6,0.841
3892,742113b8,6,0.911
3893,74368104,2,0.996
3894,74383cc9,7,0.937
3895,743f746f,11,0.839
3896,744c1619,6,0.894
3897,744c58e7,5,0.867
3898,7451cbcf,6,0.908
3899,7465c734,4,0.904
3900,746977a5,5,0.909
3901,7469ebf1,5,0.977
3902,746e99e1,8,0.969
3903,74737505,7,0.899
3904,74743e38,7,0.869
3905,7476004e,5,0.966
3906,747bbc06,11,0.916
3907,747cd97b,2,1.0
3908,747eeda1,4,0.913
3909,74856fa2,6,0.861
3910,7489072f,6,0.973
3911,748a50a5,3,0.823
3912,7492e145,4,0.954
3913,749ab066,5,0.958
3914,749bb518,6,0.92
3915,749dbd98,8,0.96
3916,74a03b25,4,0.969
3917,74a21819,5,0.937
3918,74a704f2,5,0.968
3919,74b49264,10,0.815
3920,74b6b179,4,0.842
3921,74c1f904,4,0.853
3922,74cbb1e1,4,0.949
3923,74d2eb17,6,0.869
3924,74dc6d8d,6,0.946
3925,74e9fcac,5,0.978
3926,74f00b78,0,0.875
3927,74f45976,1,0.817
3928,74f63b5b,5,0.931
3929,75025854,10,0.867
3930,750db833,2,0.8049999999999999
3931,750df49e,10,0.712
3932,750f5a9e,5,0.777
3933,7512b26d,11,0.979
3934,7519c115,5,0.989
3935,751cad7c,0,0.882
3936,752f2d5d,5,0.988
3937,7533658d,4,0.997
3938,7540e459,11,0.959
3939,75551ce0,8,0.991
3940,755883fd,5,0.966
3941,7558e2fb,7,0.871
3942,756a5287,10,0.995
3943,75716601,5,0.878
3944,75768465,5,0.974
3945,7578c7eb,6,0.987
3946,757c876d,6,0.969
3947,758c6eda,6,0.825
3948,75942ebf,4,0.937
3949,75972bc8,11,0.874
3950,759884d9,6,0.945
3951,759d99bb,6,0.962
3952,75ac2508,5,0.959
3953,75acecfc,11,0.8
3954,75ad0a09,10,0.821
3955,75b482d7,9,0.83
3956,75ba8d5a,5,0.942
3957,75bd7ff0,7,0.994
3958,75cd6549,6,0.9359999999999999
3959,75e80cb9,5,0.931
3960,75f1e6ed,6,0.966
3961,75f309ee,5,0.988
3962,75f68504,10,0.766
3963,75fb4acf,6,0.9
3964,760653c9,5,0.951
3965,760a7961,10,0.985
3966,760c42ff,9,0.839
3967,760c9abc,5,0.825
3968,760df82b,5,0.937
3969,7611cb41,8,1.0
3970,7615a2e2,6,0.921
3971,7615b745,5,0.964
3972,76166125,11,0.863
3973,761819de,3,0.738
3974,761d37ba,4,0.969
3975,7641ee1d,4,0.931
3976,764fee38,8,0.951
3977,765ad297,5,0.959
3978,765e660b,2,0.87
3979,76646124,1,0.993
3980,766567e3,9,0.75
3981,7673df74,8,0.999
3982,76796529,6,0.963
3983,76823491,7,0.907
3984,76869d9c,5,0.953
3985,76889d19,11,0.759
3986,768a86b1,1,0.973
3987,76953691,4,0.922
3988,76958911,11,0.829
3989,76abcf50,7,0.914
3990,76b58989,2,0.74
3991,76b8e36d,5,0.968
3992,76c10a83,6,0.908
3993,76c6b632,6,0.927
3994,76c9f358,4,0.975
3995,76d2ebd0,8,0.91
3996,76da98ec,5,0.948
